,CU1501.SHF,CU1502.SHF,CU1503.SHF,CU1504.SHF,CU1505.SHF,CU1506.SHF,CU1507.SHF,CU1508.SHF,CU1509.SHF,CU1510.SHF,CU1511.SHF,CU1512.SHF,CU1601.SHF,CU1602.SHF,CU1603.SHF,CU1604.SHF,CU1605.SHF,CU1606.SHF,CU1607.SHF,CU1608.SHF,CU1609.SHF,CU1610.SHF,CU1611.SHF,CU1612.SHF,CU1701.SHF,CU1702.SHF,CU1703.SHF,CU1704.SHF,CU1705.SHF,CU1706.SHF,CU1707.SHF,CU1708.SHF,CU1709.SHF,CU1710.SHF,CU1711.SHF,CU1712.SHF,CU1801.SHF,CU1802.SHF,CU1803.SHF,CU1804.SHF,CU1805.SHF,CU1806.SHF,CU1807.SHF,CU1808.SHF,CU1809.SHF,CU1810.SHF,CU1811.SHF,CU1812.SHF,CU1901.SHF,CU1902.SHF,CU1903.SHF,CU1904.SHF
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,46720.0,46880.0,46980.0,47080.0,47170.0,47220.0,47260.0,47300.0,47340.0,47380.0,47340.0,47200.0,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,46590.0,46730.0,46820.0,46920.0,47000.0,46960.0,47190.0,47060.0,47140.0,47050.0,47100.0,47070.0,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,47100.0,47280.0,47370.0,47440.0,47510.0,47520.0,47500.0,47530.0,47590.0,47570.0,47560.0,47400.0,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,47070.0,47210.0,47320.0,47390.0,47450.0,47470.0,47430.0,47480.0,47630.0,47510.0,47510.0,47550.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,47690.0,47880.0,47980.0,48060.0,48150.0,48290.0,48420.0,48630.0,48720.0,48920.0,48960.0,49150.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,48590.0,48210.0,48280.0,48360.0,48430.0,48500.0,48600.0,48690.0,48810.0,48850.0,48900.0,48890.0,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,47350.0,47710.0,47800.0,47950.0,47870.0,47810.0,47760.0,47970.0,48120.0,48120.0,48030.0,48220.0,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,46790.0,46980.0,47090.0,47220.0,47290.0,47360.0,47400.0,47540.0,47570.0,47620.0,47700.0,47550.0,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,46870.0,47060.0,47190.0,47300.0,47390.0,47450.0,47550.0,47610.0,47680.0,47710.0,47840.0,47900.0,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,47450.0,47690.0,47840.0,47930.0,48030.0,48070.0,48200.0,48400.0,48420.0,48540.0,48690.0,48900.0,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,47510.0,47790.0,47950.0,48050.0,48120.0,48220.0,48270.0,48480.0,48630.0,48760.0,48840.0,49030.0,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,47500.0,47820.0,48050.0,48150.0,48270.0,48370.0,48510.0,48600.0,48710.0,48880.0,49060.0,49280.0,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,50300.0,50330.0,50620.0,50760.0,50920.0,51110.0,51350.0,51580.0,51820.0,51900.0,52000.0,52250.0,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,49630.0,49980.0,50250.0,50350.0,50500.0,50620.0,50800.0,50980.0,51000.0,51100.0,51240.0,51400.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,49680.0,50060.0,50290.0,50400.0,50500.0,50590.0,50660.0,50750.0,50900.0,50950.0,51000.0,51270.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,49150.0,49380.0,49550.0,49670.0,49760.0,49870.0,49940.0,50050.0,50100.0,50190.0,50300.0,50370.0,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,48740.0,48960.0,49120.0,49260.0,49380.0,49440.0,49510.0,49580.0,49580.0,49820.0,49960.0,50010.0,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,48620.0,48850.0,49010.0,49150.0,49290.0,49360.0,49520.0,49640.0,49690.0,49880.0,49970.0,50050.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,49100.0,49350.0,49520.0,49650.0,49770.0,49840.0,49970.0,50030.0,50110.0,50420.0,50450.0,50530.0,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,48950.0,49210.0,49380.0,49520.0,49620.0,49710.0,49840.0,49910.0,49710.0,50140.0,50200.0,50280.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,48750.0,48990.0,49150.0,49300.0,49450.0,49450.0,49570.0,49610.0,49520.0,49990.0,50030.0,50100.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,48490.0,48700.0,48880.0,49030.0,49140.0,49210.0,49290.0,49350.0,49500.0,49600.0,49690.0,49280.0,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,48100.0,48310.0,48470.0,48630.0,48760.0,48790.0,49010.0,49030.0,49150.0,49310.0,49330.0,49510.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,47870.0,48090.0,48290.0,48440.0,48580.0,48610.0,48800.0,48860.0,49050.0,49130.0,49230.0,49310.0,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,48530.0,48800.0,48970.0,49120.0,49260.0,49360.0,49490.0,49600.0,49700.0,49790.0,49880.0,50000.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,48820.0,49100.0,49280.0,49430.0,49580.0,49620.0,49750.0,49940.0,49990.0,50050.0,50180.0,50130.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,48500.0,48470.0,48690.0,48880.0,48960.0,49050.0,49120.0,49180.0,49280.0,49390.0,49590.0,49670.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,48160.0,48440.0,48660.0,48820.0,48930.0,49060.0,49210.0,49340.0,49410.0,49500.0,49640.0,49650.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,47560.0,47790.0,48000.0,48170.0,48330.0,48400.0,48530.0,48650.0,48750.0,48890.0,49010.0,49050.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,47350.0,47620.0,47840.0,48000.0,48120.0,48210.0,48280.0,48420.0,48400.0,48730.0,48710.0,48750.0,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,47600.0,47420.0,47590.0,47750.0,47870.0,47970.0,48040.0,48170.0,48180.0,48400.0,48480.0,48330.0,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,46400.0,46670.0,46830.0,46970.0,47070.0,47170.0,47280.0,47430.0,47550.0,47650.0,47750.0,47830.0,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,47050.0,47350.0,47560.0,47670.0,47790.0,47880.0,47980.0,48070.0,48170.0,48280.0,48220.0,48400.0,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,47070.0,47380.0,47580.0,47710.0,47820.0,47900.0,48020.0,48130.0,48250.0,48380.0,48450.0,48550.0,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,47220.0,47540.0,47800.0,47910.0,48040.0,48160.0,48320.0,48420.0,48590.0,48770.0,48780.0,48890.0,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000.0,48250.0,48400.0,48560.0,48640.0,48780.0,48920.0,49000.0,49150.0,49230.0,49310.0,49430.0,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,48050.0,48300.0,48460.0,48570.0,48660.0,48850.0,48870.0,48910.0,49090.0,49220.0,49010.0,49250.0,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,48030.0,48280.0,48430.0,48560.0,48660.0,48810.0,49050.0,49270.0,49420.0,49640.0,49850.0,49950.0,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,48130.0,48400.0,48550.0,48690.0,48770.0,48890.0,48980.0,48930.0,49230.0,49330.0,49510.0,49440.0,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,47270.0,47500.0,47650.0,47750.0,47900.0,47940.0,47980.0,48120.0,48350.0,48400.0,48650.0,48810.0,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,47160.0,47340.0,47480.0,47620.0,47740.0,47890.0,47960.0,48050.0,48230.0,48360.0,48490.0,48620.0,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,47120.0,47330.0,47470.0,47610.0,47740.0,47870.0,48000.0,47950.0,48170.0,48250.0,48420.0,48510.0,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,47030.0,47240.0,47380.0,47530.0,47600.0,47750.0,47730.0,48000.0,47990.0,48200.0,48360.0,48360.0,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,46830.0,47020.0,47170.0,47310.0,47420.0,47580.0,47640.0,47770.0,47890.0,48000.0,48070.0,48150.0,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,47450.0,47690.0,47820.0,47930.0,48040.0,48180.0,48200.0,48390.0,48650.0,48700.0,48800.0,48860.0,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,47540.0,47810.0,47970.0,48110.0,48240.0,48400.0,48560.0,48810.0,48850.0,48950.0,49020.0,49100.0,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,48110.0,48390.0,48550.0,48690.0,48790.0,48950.0,49170.0,49370.0,49480.0,49800.0,50000.0,50110.0,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,47400.0,47650.0,47820.0,47950.0,48050.0,48200.0,48340.0,48490.0,48630.0,48810.0,48980.0,49090.0,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,48030.0,48300.0,48490.0,48630.0,48770.0,48950.0,49160.0,49300.0,49460.0,49600.0,49810.0,50080.0,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,47900.0,48160.0,48400.0,48480.0,48600.0,48770.0,48880.0,49070.0,49240.0,49430.0,49550.0,49700.0,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,47350.0,47570.0,47700.0,47850.0,47970.0,48110.0,48200.0,48260.0,48650.0,48690.0,48830.0,49190.0,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,46940.0,47090.0,47240.0,47360.0,47490.0,47670.0,48200.0,47900.0,48100.0,48230.0,48380.0,48650.0,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46790.0,46980.0,47090.0,47210.0,47330.0,47470.0,47590.0,47750.0,47950.0,48190.0,48300.0,48440.0,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,46300.0,46440.0,46550.0,46680.0,46820.0,46950.0,47140.0,47250.0,47420.0,47590.0,47680.0,47990.0,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,46200.0,46400.0,46520.0,46640.0,46740.0,46880.0,47000.0,47160.0,47360.0,47480.0,47670.0,47950.0,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,47100.0,47540.0,47940.0,47780.0,47860.0,48010.0,48140.0,48320.0,48480.0,48440.0,48570.0,48650.0,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46830.0,46920.0,47010.0,47130.0,47240.0,47400.0,47550.0,47720.0,47880.0,47930.0,48070.0,48010.0,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46020.0,46100.0,46180.0,46260.0,46380.0,46460.0,46650.0,46800.0,46860.0,47050.0,47180.0,47400.0,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46050.0,46140.0,46200.0,46250.0,46350.0,46470.0,46590.0,46710.0,46930.0,47110.0,47110.0,47320.0,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46030.0,46120.0,46160.0,46230.0,46320.0,46450.0,46530.0,46700.0,46880.0,47030.0,47000.0,47280.0,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45980.0,46060.0,46080.0,46150.0,46250.0,46300.0,46450.0,46630.0,46720.0,46870.0,47000.0,47080.0,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46240.0,46360.0,46380.0,46440.0,46500.0,46590.0,46730.0,46870.0,47060.0,47170.0,47290.0,47400.0,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46350.0,46450.0,46550.0,46640.0,46740.0,46870.0,46940.0,47120.0,47220.0,47380.0,47520.0,47600.0,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46400.0,46510.0,46590.0,46700.0,46810.0,46880.0,47000.0,47180.0,47250.0,47420.0,47560.0,47690.0,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46360.0,46470.0,46510.0,46650.0,46700.0,46840.0,47020.0,47150.0,47270.0,47430.0,47500.0,47720.0,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46950.0,47100.0,47120.0,47190.0,47290.0,47390.0,47570.0,47690.0,47860.0,48040.0,48160.0,48370.0,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46830.0,46940.0,46990.0,47070.0,47160.0,47300.0,47410.0,47590.0,47720.0,47880.0,48050.0,48170.0,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45920.0,45970.0,46040.0,46110.0,46210.0,46470.0,46480.0,46850.0,46850.0,47010.0,47150.0,47450.0,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45230.0,45280.0,45310.0,45390.0,45490.0,45660.0,45760.0,45920.0,46070.0,46240.0,46420.0,46520.0,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45460.0,45550.0,45570.0,45610.0,45710.0,45840.0,45950.0,46130.0,46300.0,46460.0,46660.0,46820.0,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44830.0,44900.0,44890.0,44920.0,45000.0,45120.0,45320.0,45410.0,45590.0,45680.0,45850.0,45940.0,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45100.0,45200.0,45240.0,45270.0,45360.0,45500.0,45660.0,45850.0,45980.0,46150.0,46260.0,46400.0,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45410.0,45270.0,45330.0,45370.0,45450.0,45580.0,45670.0,45900.0,46100.0,46230.0,46320.0,46470.0,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45380.0,45520.0,45580.0,45640.0,45690.0,45840.0,45920.0,46090.0,46340.0,46440.0,46480.0,46740.0,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45360.0,45490.0,45560.0,45540.0,45630.0,45800.0,45870.0,46060.0,46240.0,46360.0,46480.0,46640.0,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45530.0,45570.0,45640.0,45750.0,45860.0,45980.0,46110.0,46240.0,46450.0,46540.0,46680.0,46760.0,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45590.0,45650.0,45690.0,45790.0,45890.0,46040.0,46170.0,46340.0,46500.0,46650.0,46850.0,47000.0,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45450.0,45480.0,45540.0,45600.0,45720.0,45850.0,45950.0,46130.0,46250.0,46410.0,46600.0,46750.0,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45370.0,45400.0,45460.0,45540.0,45650.0,45730.0,45930.0,46090.0,46220.0,46420.0,46610.0,46780.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45970.0,46030.0,46090.0,46180.0,46290.0,46480.0,46590.0,46750.0,46910.0,47060.0,47170.0,47390.0,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46050.0,46130.0,46180.0,46270.0,46380.0,46530.0,46680.0,46850.0,47030.0,47200.0,47310.0,47400.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46080.0,46160.0,46210.0,46310.0,46400.0,47010.0,46700.0,46830.0,47000.0,47200.0,47400.0,47580.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000.0,46070.0,46110.0,46200.0,46310.0,46440.0,46590.0,46700.0,46870.0,47000.0,47060.0,47260.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46260.0,46350.0,46380.0,46450.0,46540.0,46680.0,46850.0,46980.0,47090.0,47260.0,47400.0,47580.0,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45770.0,45850.0,45890.0,46030.0,46080.0,46210.0,46370.0,46470.0,46640.0,46800.0,46960.0,47100.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45460.0,45540.0,45570.0,45630.0,45740.0,45910.0,46080.0,46210.0,46340.0,46480.0,46570.0,46690.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45500.0,45580.0,45610.0,45670.0,45800.0,45920.0,46100.0,46230.0,46310.0,46460.0,46600.0,46760.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45800.0,45460.0,45490.0,45540.0,45650.0,45780.0,45950.0,46090.0,46220.0,46340.0,46520.0,46620.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45250.0,45310.0,45350.0,45430.0,45530.0,45690.0,45860.0,46010.0,46030.0,46180.0,46360.0,46560.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45190.0,45250.0,45300.0,45370.0,45470.0,45610.0,45750.0,45900.0,46100.0,46290.0,46390.0,46550.0,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45240.0,45300.0,45360.0,45420.0,45520.0,45670.0,45820.0,46000.0,46160.0,46300.0,46440.0,46670.0,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45850.0,45930.0,46000.0,46070.0,46160.0,46310.0,46470.0,47040.0,46740.0,46920.0,47110.0,47300.0,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46330.0,46500.0,46600.0,46670.0,46790.0,46960.0,47170.0,47270.0,47520.0,47780.0,47910.0,47960.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46100.0,46240.0,46340.0,46420.0,46520.0,46690.0,46830.0,47000.0,47150.0,47310.0,47540.0,47650.0,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45850.0,45940.0,46020.0,46090.0,46190.0,46330.0,46480.0,46630.0,46840.0,47020.0,47160.0,47280.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45580.0,45850.0,45920.0,46000.0,46090.0,46240.0,46380.0,46550.0,46750.0,46910.0,47000.0,47140.0,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45710.0,45800.0,45870.0,45970.0,46120.0,46240.0,46400.0,46580.0,46690.0,46880.0,46970.0,47090.0,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45670.0,45770.0,45850.0,45980.0,46110.0,46250.0,46420.0,46500.0,46660.0,46820.0,47000.0,47130.0,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45990.0,46100.0,46180.0,46280.0,46420.0,46580.0,46740.0,46890.0,47010.0,47180.0,47270.0,47400.0,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45570.0,45660.0,45760.0,45870.0,46000.0,46140.0,46360.0,46550.0,46720.0,46830.0,46930.0,47050.0,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46150.0,46250.0,46320.0,46430.0,46590.0,46750.0,46910.0,47110.0,47380.0,47370.0,47450.0,47520.0,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46610.0,46720.0,46830.0,46940.0,47100.0,47220.0,49330.0,47600.0,47780.0,47990.0,48110.0,48210.0,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46720.0,46840.0,46930.0,47050.0,47200.0,47370.0,47540.0,47820.0,47950.0,48190.0,48320.0,48430.0,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46640.0,46750.0,46840.0,46930.0,47090.0,47240.0,47430.0,47630.0,47790.0,47980.0,48120.0,48240.0,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46890.0,47000.0,47080.0,47190.0,47350.0,47530.0,47710.0,47930.0,48110.0,48370.0,48480.0,48640.0,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47390.0,47520.0,47640.0,47790.0,47990.0,48230.0,48460.0,48720.0,49100.0,49760.0,49990.0,50420.0,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47520.0,47670.0,47800.0,47950.0,48170.0,48430.0,48680.0,48960.0,49160.0,49330.0,49570.0,49710.0,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47410.0,47540.0,47650.0,47780.0,47920.0,48100.0,48330.0,48550.0,48810.0,49010.0,49180.0,49300.0,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47280.0,47420.0,47550.0,47670.0,47790.0,47970.0,48150.0,48350.0,48580.0,48700.0,48950.0,49200.0,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47120.0,47250.0,47360.0,47500.0,47620.0,47780.0,47960.0,48140.0,48390.0,48630.0,48810.0,49020.0,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46810.0,46880.0,46980.0,47090.0,47200.0,47380.0,47580.0,47800.0,48030.0,48230.0,48450.0,48660.0,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46950.0,47040.0,47150.0,47250.0,47370.0,47530.0,47760.0,47910.0,48170.0,48340.0,48600.0,48800.0,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46840.0,46920.0,47040.0,47150.0,47280.0,47460.0,47640.0,47890.0,48140.0,48370.0,48550.0,48730.0,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46940.0,47050.0,47170.0,47290.0,47420.0,47600.0,47800.0,48070.0,48220.0,48430.0,48650.0,48800.0,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47200.0,47330.0,47480.0,47610.0,47750.0,47930.0,48130.0,48340.0,48570.0,48720.0,48970.0,49200.0,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47210.0,47380.0,47520.0,47660.0,47800.0,47970.0,48180.0,48400.0,48590.0,48790.0,49030.0,49190.0,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47050.0,47310.0,47440.0,47560.0,47700.0,47860.0,48080.0,48330.0,48600.0,48800.0,48970.0,49110.0,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49660.0,47800.0,47930.0,48030.0,48170.0,48360.0,48580.0,48830.0,49070.0,49240.0,49490.0,49680.0,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47930.0,48050.0,48160.0,48290.0,48500.0,48730.0,48980.0,49220.0,49410.0,49610.0,51440.0,49990.0,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47860.0,47980.0,48070.0,48190.0,48380.0,48570.0,48750.0,49000.0,49130.0,49330.0,49550.0,49680.0,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47800.0,47910.0,48020.0,48140.0,48300.0,48500.0,48710.0,48900.0,49120.0,49270.0,49510.0,49690.0,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000.0,48110.0,48190.0,48320.0,48510.0,48680.0,48890.0,49120.0,49270.0,49480.0,49600.0,51900.0,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48110.0,48220.0,48280.0,48410.0,48580.0,48870.0,48960.0,49140.0,49210.0,49520.0,49700.0,49660.0,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48550.0,48690.0,48790.0,48920.0,49110.0,49340.0,49530.0,49760.0,50000.0,50200.0,50400.0,50620.0,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50560.0,50730.0,50900.0,51080.0,51270.0,51520.0,51760.0,52000.0,52130.0,52420.0,52600.0,52850.0,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50240.0,50420.0,50550.0,50710.0,50920.0,51140.0,51370.0,51590.0,51720.0,51970.0,52140.0,52320.0,,,,,,,,,
